Season,Player,Tm,MP,WS/48,BPM,VORP
2019-20,Markelle Fultz,ORL,1996.0,0.065,-1.8,0.1
2019-20,Markieff Morris,2TM,1187.0,0.058,-2.0,0.0
2019-20,Marko Gudurić,MEM,484.0,0.014,-3.4,-0.2
2019-20,Marques Bolden,CLE,3.0,0.282,5.4,0.0
2019-20,Marquese Chriss,GSW,1196.0,0.136,0.6,0.8
2019-20,Marvin Bagley III,SAC,334.0,0.051,-3.5,-0.1
2019-20,Marvin Williams,2TM,1129.0,0.102,-0.6,0.4
2019-20,Mason Plumlee,DEN,1057.0,0.153,2.0,1.1
2019-20,Matisse Thybulle,PHI,1287.0,0.086,0.3,0.8
2019-20,Matt Mooney,CLE,19.0,0.007,-0.4,0.0
2019-20,Matt Thomas,TOR,440.0,0.133,1.1,0.3
2019-20,Matthew Dellavedova,CLE,821.0,0.011,-5.2,-0.7
2019-20,Maurice Harkless,2TM,1427.0,0.09,-0.7,0.5
2019-20,Max Strus,CHI,6.0,0.316,3.9,0.0
2019-20,Maxi Kleber,DAL,1890.0,0.123,0.4,1.1
2019-20,Melvin Frazier,ORL,126.0,0.057,-2.3,0.0
2019-20,Meyers Leonard,MIA,1034.0,0.096,-0.9,0.3
2019-20,Mfiondu Kabengele,LAC,64.0,0.173,2.2,0.1
2019-20,Michael Carter-Williams,ORL,833.0,0.111,0.1,0.5
2019-20,Michael Frazier,HOU,145.0,-0.06,-11.0,-0.3
2019-20,Michael Kidd-Gilchrist,2TM,281.0,-0.03,-7.4,-0.4
2019-20,Michael Porter Jr.,DEN,903.0,0.154,1.5,0.8
2019-20,Mikal Bridges,PHO,2042.0,0.113,0.8,1.5
2019-20,Mike Conley,UTA,1363.0,0.089,0.3,0.8
2019-20,Mike Muscala,OKC,572.0,0.107,-0.1,0.3
2019-20,Mike Scott,PHI,1207.0,0.1,-1.8,0.1
2019-20,Miles Bridges,CHO,1995.0,0.039,-2.5,-0.3
2019-20,Mitchell Robinson,NYK,1412.0,0.23,2.9,1.8
2019-20,Miye Oni,UTA,109.0,0.063,-4.3,-0.1
2019-20,Mo Bamba,ORL,878.0,0.135,0.4,0.5
2019-20,Monte Morris,DEN,1636.0,0.112,-0.2,0.7
2019-20,Montrezl Harrell,LAC,1749.0,0.191,2.9,2.2
2019-20,Moritz Wagner,WAS,835.0,0.099,-2.3,-0.1
2019-20,Moses Brown,POR,33.0,-0.065,-10.0,-0.1
2019-20,Mychal Mulder,GSW,204.0,0.017,-6.0,-0.2
2019-20,Myles Turner,IND,1826.0,0.111,0.1,1.0
2019-20,Nassir Little,POR,573.0,0.047,-3.5,-0.2
2019-20,Naz Mitrou-Long,IND,47.0,-0.022,-1.4,0.0
2019-20,Naz Reid,MIN,495.0,0.074,-1.9,0.0
2019-20,Nemanja Bjelica,SAC,2011.0,0.127,1.8,1.9
2019-20,Nerlens Noel,OKC,1127.0,0.209,3.1,1.5
2019-20,Nic Claxton,BRK,187.0,0.121,-0.7,0.1
2019-20,Nickeil Alexander-Walker,NOP,591.0,-0.02,-4.6,-0.4
2019-20,Nicolas Batum,CHO,505.0,0.055,-1.9,0.0
2019-20,Nicolò Melli,NOP,1042.0,0.082,-1.3,0.2
2019-20,Nigel Williams-Goss,UTA,50.0,0.017,-3.9,0.0
2019-20,Nikola Jokić,DEN,2336.0,0.202,7.4,5.5
2019-20,Nikola Vučević,ORL,1998.0,0.153,4.2,3.1
2019-20,Noah Vonleh,2TM,377.0,0.127,-1.0,0.1
2019-20,Norman Powell,TOR,1479.0,0.15,2.0,1.5
2019-20,Norvel Pelle,PHI,232.0,0.069,-5.2,-0.2
2019-20,OG Anunoby,TOR,2066.0,0.134,1.2,1.7
2019-20,Omari Spellman,GSW,886.0,0.066,-1.8,0.1
2019-20,Oshae Brissett,TOR,135.0,0.043,-5.3,-0.1
2019-20,Otto Porter Jr.,CHI,331.0,0.112,1.0,0.3
2019-20,P.J. Tucker,HOU,2467.0,0.078,-1.9,0.1
2019-20,P.J. Washington,CHO,1759.0,0.054,-1.6,0.2
2019-20,PJ Dozier,DEN,412.0,0.044,-3.8,-0.2
2019-20,Pascal Siakam,TOR,2110.0,0.123,1.8,2.0
2019-20,Pat Connaughton,MIL,1243.0,0.13,0.6,0.8
2019-20,Patrick Beverley,LAC,1342.0,0.128,2.2,1.4
2019-20,Patrick McCaw,TOR,908.0,0.075,-1.8,0.0
2019-20,Patrick Patterson,LAC,776.0,0.118,0.3,0.5
2019-20,Patty Mills,SAS,1485.0,0.091,0.0,0.8
2019-20,Paul George,LAC,1419.0,0.161,4.9,2.5
2019-20,Paul Millsap,DEN,1240.0,0.136,0.1,0.7
2019-20,Paul Watson,2TM,87.0,0.097,-0.2,0.0
2019-20,Quinn Cook,LAL,508.0,0.03,-3.8,-0.2
2019-20,Quinndary Weatherspoon,SAS,78.0,-0.071,-7.4,-0.1
2019-20,RJ Barrett,NYK,1704.0,-0.015,-4.3,-1.0
2019-20,Rajon Rondo,LAL,984.0,0.068,-1.4,0.2
2019-20,Raul Neto,PHI,668.0,0.083,-1.8,0.0
2019-20,Rayjon Tucker,UTA,161.0,0.063,-6.1,-0.2
2019-20,Reggie Bullock,NYK,684.0,0.036,-3.0,-0.2
2019-20,Reggie Jackson,2TM,743.0,0.073,-0.4,0.3
2019-20,Richaun Holmes,SAC,1242.0,0.19,1.0,0.9
2019-20,Ricky Rubio,PHO,2016.0,0.117,1.0,1.5
2019-20,Robert Covington,2TM,2137.0,0.083,0.0,1.1
2019-20,Robert Williams,BOS,388.0,0.253,5.1,0.7
2019-20,Robin Lopez,MIL,958.0,0.077,-2.6,-0.2
2019-20,Rodions Kurucs,BRK,684.0,0.055,-2.8,-0.1
2019-20,Rodney Hood,POR,619.0,0.084,-0.9,0.2
2019-20,Rodney McGruder,LAC,871.0,0.055,-3.0,-0.2
2019-20,Romeo Langford,BOS,370.0,0.025,-4.9,-0.3
2019-20,Rondae Hollis-Jefferson,TOR,1122.0,0.146,0.3,0.6
2019-20,Royce O'Neale,UTA,2049.0,0.101,0.9,1.5
2019-20,Rudy Gay,SAS,1461.0,0.068,-0.8,0.4
2019-20,Rudy Gobert,UTA,2333.0,0.221,3.6,3.3
2019-20,Rui Hachimura,WAS,1444.0,0.06,-3.2,-0.4
2019-20,Russell Westbrook,HOU,2049.0,0.098,1.5,1.8
2019-20,Ryan Anderson,HOU,14.0,-0.037,-2.8,0.0
2019-20,Ryan Arcidiacono,CHI,930.0,0.071,-2.8,-0.2
2019-20,Ryan Broekhoff,DAL,180.0,0.109,0.8,0.1
2019-20,Sekou Doumbouya,DET,754.0,-0.02,-6.7,-0.9
2019-20,Semi Ojeleye,BOS,1011.0,0.088,-1.7,0.1
2019-20,Serge Ibaka,TOR,1485.0,0.126,0.1,0.8
2019-20,Seth Curry,DAL,1576.0,0.13,0.8,1.2
2019-20,Shabazz Napier,2TM,1344.0,0.059,-1.1,0.3
2019-20,Shai Gilgeous-Alexander,OKC,2428.0,0.121,1.7,2.2
2019-20,Shake Milton,PHI,805.0,0.126,-1.0,0.2
2019-20,Shamorie Ponds,TOR,11.0,0.45,13.7,0.0
2019-20,Shaquille Harrison,CHI,484.0,0.153,2.8,0.6
2019-20,Sindarius Thornwell,NOP,35.0,0.101,-0.8,0.0
2019-20,Skal Labissière,POR,567.0,0.119,-1.3,0.1
2019-20,Solomon Hill,2TM,1088.0,0.064,-1.7,0.1
2019-20,Spencer Dinwiddie,BRK,1994.0,0.116,1.8,1.9
2019-20,Stanley Johnson,TOR,150.0,0.014,-2.5,0.0
2019-20,Stanton Kidd,UTA,15.0,-0.327,-17.6,-0.1
2019-20,Stephen Curry,GSW,139.0,0.103,3.9,0.2
2019-20,Sterling Brown,MIL,767.0,0.07,-2.0,0.0
2019-20,Steven Adams,OKC,1680.0,0.185,2.9,2.1
2019-20,Svi Mykhailiuk,DET,1265.0,0.06,-1.9,0.0
2019-20,T.J. Leaf,IND,222.0,0.061,-2.4,0.0
2019-20,T.J. McConnell,IND,1326.0,0.121,0.5,0.8
2019-20,T.J. Warren,IND,2202.0,0.143,1.1,1.7
2019-20,Tacko Fall,BOS,33.0,0.223,6.5,0.1
2019-20,Taj Gibson,NYK,1025.0,0.12,-1.1,0.2
2019-20,Talen Horton-Tucker,LAL,81.0,0.07,-2.1,0.0
2019-20,Tariq Owens,PHO,15.0,0.021,-5.8,0.0
2019-20,Taurean Prince,BRK,1857.0,0.014,-2.9,-0.4
2019-20,Terance Mann,LAC,362.0,0.106,-1.5,0.0
2019-20,Terence Davis,TOR,1209.0,0.122,0.8,0.8
2019-20,Terrance Ferguson,OKC,1257.0,0.021,-4.5,-0.8
2019-20,Terrence Ross,ORL,1889.0,0.077,-0.4,0.8
2019-20,Terry Rozier,CHO,2164.0,0.066,-0.4,0.8
2019-20,Thabo Sefolosha,HOU,436.0,0.072,-1.2,0.1
2019-20,Thaddeus Young,CHI,1591.0,0.058,-1.2,0.3
2019-20,Thanasis Antetokounmpo,MIL,129.0,0.07,-3.2,0.0
2019-20,Theo Pinson,BRK,365.0,-0.078,-7.0,-0.5
2019-20,Thomas Bryant,WAS,1147.0,0.164,2.2,1.2
2019-20,Thon Maker,DET,776.0,0.096,-1.4,0.1
2019-20,Tim Frazier,DET,355.0,0.016,-4.6,-0.2
2019-20,Tim Hardaway Jr.,DAL,2091.0,0.102,-0.1,1.0
2019-20,Timothé Luwawu-Cabarrot,BRK,853.0,0.095,-2.2,-0.1
2019-20,Tobias Harris,PHI,2469.0,0.121,0.8,1.8
2019-20,Tomáš Satoranský,CHI,1878.0,0.09,-1.2,0.4
2019-20,Tony Bradley,UTA,663.0,0.236,1.3,0.6
2019-20,Tony Snell,DET,1641.0,0.076,-1.8,0.1
2019-20,Torrey Craig,DEN,1072.0,0.091,-2.3,-0.1
2019-20,Trae Young,ATL,2120.0,0.133,3.9,3.1
2019-20,Tremont Waters,BOS,119.0,-0.103,-7.5,-0.2
2019-20,Treveon Graham,2TM,929.0,0.009,-5.6,-0.8
2019-20,Trevor Ariza,2TM,1493.0,0.081,-0.5,0.6
2019-20,Trey Burke,2TM,520.0,0.123,-0.2,0.2
2019-20,Trey Lyles,SAS,1271.0,0.083,-1.2,0.3
2019-20,Tristan Thompson,CLE,1721.0,0.085,-1.5,0.2
2019-20,Troy Brown Jr.,WAS,1782.0,0.065,-1.2,0.3
2019-20,Troy Daniels,2TM,532.0,0.056,-2.9,-0.1
2019-20,Ty Jerome,PHO,328.0,-0.003,-3.7,-0.1
2019-20,Tyler Cook,2TM,54.0,0.182,-0.2,0.0
2019-20,Tyler Herro,MIA,1508.0,0.05,-1.6,0.1
2019-20,Tyler Johnson,2TM,709.0,0.05,-2.9,-0.2
2019-20,Tyler Zeller,SAS,4.0,-0.075,-22.4,0.0
2019-20,Tyrone Wallace,ATL,160.0,-0.075,-8.7,-0.3
2019-20,Tyson Chandler,HOU,219.0,0.131,-1.5,0.0
2019-20,Tyus Jones,MEM,1232.0,0.117,0.6,0.8
2019-20,Udonis Haslem,MIA,44.0,0.041,-7.4,-0.1
2019-20,Vic Law,ORL,62.0,-0.052,-9.6,-0.1
2019-20,Victor Oladipo,IND,528.0,0.002,-3.3,-0.2
2019-20,Vince Carter,ATL,876.0,-0.011,-4.3,-0.5
2019-20,Vincent Poirier,BOS,130.0,0.113,-3.8,-0.1
2019-20,Vlatko Čančar,DEN,45.0,0.062,-4.8,0.0
2019-20,Wayne Ellington,NYK,558.0,0.035,-2.9,-0.1
2019-20,Wendell Carter Jr.,CHI,1256.0,0.127,-2.4,-0.1
2019-20,Wenyen Gabriel,2TM,235.0,0.048,-3.8,-0.1
2019-20,Wes Iwundu,ORL,953.0,0.084,-2.6,-0.2
2019-20,Wesley Matthews,MIL,1635.0,0.093,-1.8,0.1
2019-20,Will Barton,DEN,1916.0,0.106,1.1,1.5
2019-20,William Howard,HOU,13.0,-0.357,-19.6,-0.1
2019-20,Willie Cauley-Stein,2TM,1097.0,0.128,0.5,0.7
2019-20,Willy Hernangómez,CHO,375.0,0.107,0.1,0.2
2019-20,Wilson Chandler,BRK,734.0,0.046,-2.7,-0.1
2019-20,Yogi Ferrell,SAC,530.0,0.06,-1.8,0.0
2019-20,Yuta Watanabe,MEM,105.0,0.065,-1.7,0.0
2019-20,Zach Collins,POR,290.0,0.052,-3.1,-0.1
2019-20,Zach LaVine,CHI,2085.0,0.091,2.5,2.4
2019-20,Zach Norvell,2TM,41.0,-0.084,-8.4,-0.1
2019-20,Zhaire Smith,PHI,32.0,-0.12,-9.8,-0.1
2019-20,Zion Williamson,NOP,668.0,0.141,2.1,0.7
2019-20,Zylan Cheatham,NOP,51.0,0.034,-7.2,-0.1
2020-21,Aaron Gordon,2TM,1384.0,0.066,0.1,0.7
2020-21,Aaron Holiday,IND,1176.0,0.009,-4.2,-0.7
2020-21,Aaron Nesmith,BOS,669.0,0.076,-3.2,-0.2
2020-21,Abdel Nader,PHO,355.0,0.095,0.0,0.2
2020-21,Adam Mokoka,CHI,56.0,-0.112,-9.3,-0.1
2020-21,Al Horford,OKC,782.0,0.101,3.4,1.1
2020-21,Al-Farouq Aminu,2TM,434.0,0.01,-3.8,-0.2
2020-21,Alec Burks,NYK,1255.0,0.126,1.5,1.1
2020-21,Aleksej Pokusevski,OKC,1090.0,-0.084,-6.1,-1.1
2020-21,Alen Smailagić,GSW,84.0,0.015,-5.3,-0.1
2020-21,Alex Caruso,LAL,1216.0,0.095,0.0,0.6
2020-21,Alex Len,2TM,979.0,0.133,-0.1,0.5
2020-21,Alfonzo McKinnie,LAL,258.0,0.156,-0.4,0.1
2020-21,Alize Johnson,BRK,189.0,0.227,2.7,0.2
2020-21,Amida Brimah,IND,29.0,0.073,-4.8,0.0
2020-21,Amir Coffey,LAC,394.0,0.085,-2.0,0.0
2020-21,Anderson Varejão,CLE,36.0,-0.029,-7.1,0.0
2020-21,Andre Drummond,2TM,1242.0,0.077,-1.2,0.3
2020-21,Andre Iguodala,MIA,1339.0,0.062,-0.4,0.5
2020-21,Andre Roberson,BRK,63.0,-0.043,-6.1,-0.1
2020-21,Andrew Wiggins,GSW,2364.0,0.08,-0.4,1.0
2020-21,Anfernee Simons,POR,1104.0,0.078,-1.0,0.3
2020-21,Anthony Davis,LAL,1162.0,0.152,4.8,2.0
2020-21,Anthony Edwards,MIN,2314.0,0.017,-2.1,-0.1
2020-21,Anthony Gill,WAS,218.0,0.123,-1.3,0.0
2020-21,Anthony Lamb,HOU,415.0,0.023,-6.1,-0.4
2020-21,Anthony Tolliver,PHI,99.0,0.025,-7.0,-0.1
2020-21,Anžejs Pasečņiks,WAS,6.0,-1.113,-46.6,-0.1
2020-21,Armoni Brooks,HOU,520.0,0.03,-3.2,-0.2
2020-21,Aron Baynes,TOR,980.0,0.049,-4.5,-0.6
2020-21,Ashton Hagans,MIN,4.0,-0.353,-21.1,0.0
2020-21,Austin Rivers,2TM,845.0,0.072,-1.9,0.0
2020-21,Avery Bradley,2TM,602.0,-0.008,-5.4,-0.5
2020-21,Axel Toupane,MIL,61.0,0.097,-3.0,0.0
2020-21,Bam Adebayo,MIA,2143.0,0.197,4.9,3.7
2020-21,Ben McLemore,2TM,905.0,0.013,-3.9,-0.4
2020-21,Ben Simmons,PHI,1877.0,0.153,2.9,2.3
2020-21,Bismack Biyombo,CHO,1349.0,0.081,-3.0,-0.4
2020-21,Blake Griffin,2TM,1186.0,0.081,-0.8,0.3
2020-21,Boban Marjanović,DAL,271.0,0.183,-0.8,0.1
2020-21,Bobby Portis,MIL,1372.0,0.167,1.5,1.2
2020-21,Bogdan Bogdanović,ATL,1305.0,0.142,3.6,1.8
2020-21,Bojan Bogdanović,UTA,2216.0,0.113,-0.4,0.9
2020-21,Bol Bol,DEN,160.0,-0.004,-4.1,-0.1
2020-21,Brad Wanamaker,2TM,1053.0,0.039,-4.0,-0.5
2020-21,Bradley Beal,WAS,2147.0,0.132,3.4,2.9
2020-21,Brandon Clarke,MEM,1415.0,0.142,1.5,1.3
2020-21,Brandon Goodwin,ATL,620.0,0.013,-3.1,-0.2
2020-21,Brandon Ingram,NOP,2093.0,0.12,2.2,2.2
2020-21,Brian Bowen,IND,15.0,-0.063,-11.0,0.0
2020-21,Brodric Thomas,2TM,399.0,0.006,-4.4,-0.2
2020-21,Brook Lopez,MIL,1902.0,0.133,0.0,0.9
2020-21,Bruce Brown,BRK,1451.0,0.144,-0.1,0.7
2020-21,Bruno Caboclo,HOU,36.0,-0.088,-10.1,-0.1
2020-21,Bruno Fernando,ATL,226.0,-0.019,-6.5,-0.3
2020-21,Bryn Forbes,MIL,1354.0,0.096,-1.3,0.2
2020-21,Buddy Hield,SAC,2433.0,0.044,-0.6,0.9
2020-21,CJ Elleby,POR,192.0,0.032,-4.9,-0.1
2020-21,CJ McCollum,POR,1600.0,0.141,3.9,2.4
2020-21,Caleb Martin,CHO,818.0,0.03,-3.4,-0.3
2020-21,Cam Reddish,ATL,750.0,0.026,-3.2,-0.2
2020-21,Cameron Johnson,PHO,1437.0,0.086,-0.2,0.7
2020-21,Cameron Oliver,HOU,87.0,0.114,-2.0,0.0
2020-21,Cameron Payne,PHO,1079.0,0.158,3.1,1.4
2020-21,Cameron Reynolds,2TM,40.0,-0.039,-8.1,-0.1
2020-21,Caris LeVert,2TM,1486.0,0.077,0.4,0.9
2020-21,Carmelo Anthony,POR,1690.0,0.073,-1.1,0.4
2020-21,Carsen Edwards,BOS,276.0,0.051,-4.5,-0.2
2020-21,Cassius Stanley,IND,93.0,-0.05,-11.2,-0.2
2020-21,Cassius Winston,WAS,98.0,0.066,-3.2,0.0
2020-21,Cedi Osman,CLE,1510.0,0.014,-3.2,-0.5
2020-21,Chandler Hutchison,2TM,346.0,-0.007,-5.6,-0.3
2020-21,Charlie Brown Jr.,OKC,152.0,-0.032,-8.7,-0.3
2020-21,Chasson Randle,ORL,837.0,-0.001,-5.9,-0.8
2020-21,Chimezie Metu,SAC,488.0,0.061,-3.6,-0.2
2020-21,Chris Boucher,TOR,1453.0,0.201,3.3,2.0
2020-21,Chris Chiozza,BRK,232.0,0.063,-0.7,0.1
2020-21,Chris Paul,PHO,2199.0,0.201,4.6,3.6
2020-21,Chris Silva,2TM,92.0,0.101,-5.5,-0.1
2020-21,Christian Wood,HOU,1326.0,0.1,1.4,1.1
2020-21,Chuma Okeke,ORL,1133.0,0.056,-1.5,0.1
2020-21,Clint Capela,ATL,1898.0,0.207,2.7,2.2
2020-21,Coby White,CHI,2156.0,0.052,-2.4,-0.2
2020-21,Cody Martin,CHO,849.0,0.061,-2.0,0.0
2020-21,Cody Zeller,CHO,1005.0,0.156,-0.5,0.4
2020-21,Cole Anthony,ORL,1273.0,-0.001,-3.3,-0.4
2020-21,Collin Sexton,CLE,2115.0,0.08,-0.2,1.0
2020-21,Cory Joseph,2TM,1446.0,0.069,-1.8,0.1
2020-21,Cristiano Felício,CHI,84.0,0.151,0.1,0.0
2020-21,D'Angelo Russell,MIN,1196.0,0.063,1.6,1.1
2020-21,D.J. Augustin,2TM,1129.0,0.088,-2.1,0.0
2020-21,D.J. Wilson,2TM,433.0,0.032,-3.3,-0.1
2020-21,DaQuan Jeffries,2TM,493.0,0.027,-4.7,-0.3
2020-21,Dakota Mathias,PHI,123.0,0.061,-2.6,0.0
2020-21,Damian Jones,3TM,547.0,0.138,-1.4,0.1
2020-21,Damian Lillard,POR,2398.0,0.209,6.3,5.0
2020-21,Damion Lee,GSW,1079.0,0.119,0.2,0.6
2020-21,Damyean Dotson,CLE,907.0,-0.002,-4.8,-0.6
2020-21,Daniel Gafford,2TM,791.0,0.209,2.2,0.8
2020-21,Daniel Oturu,LAC,161.0,0.081,-5.2,-0.1
2020-21,Daniel Theis,2TM,1601.0,0.128,0.0,0.8
2020-21,Danilo Gallinari,ATL,1222.0,0.146,1.1,1.0
2020-21,Danny Green,PHI,1934.0,0.115,1.9,1.9
2020-21,Dante Exum,CLE,116.0,-0.025,-3.8,-0.1
2020-21,Danuel House Jr.,HOU,932.0,0.026,-3.5,-0.3
2020-21,Dario Šarić,PHO,871.0,0.093,-2.0,0.0
2020-21,Darius Bazley,OKC,1714.0,-0.026,-4.4,-1.0
2020-21,Darius Garland,CLE,1790.0,0.033,-2.1,-0.1
2020-21,Darius Miller,OKC,197.0,0.156,3.6,0.3
2020-21,David Nwaba,HOU,679.0,0.094,-0.8,0.2
2020-21,De'Aaron Fox,SAC,2036.0,0.098,1.8,2.0
2020-21,De'Andre Hunter,ATL,678.0,0.123,1.2,0.5
2020-21,De'Anthony Melton,MEM,1045.0,0.103,2.3,1.1
2020-21,DeAndre Jordan,BRK,1246.0,0.152,1.0,0.9
2020-21,DeAndre' Bembry,TOR,972.0,0.059,-1.9,0.0
2020-21,DeMar DeRozan,SAS,2056.0,0.172,3.1,2.6
2020-21,DeMarcus Cousins,2TM,713.0,0.079,0.4,0.4
2020-21,Dean Wade,CLE,1212.0,0.08,-1.3,0.2
2020-21,Deandre Ayton,PHO,2115.0,0.191,1.2,1.7
2020-21,Deividas Sirvydis,DET,133.0,-0.01,-5.4,-0.1
2020-21,Dejounte Murray,SAS,2139.0,0.074,0.8,1.5
2020-21,Delon Wright,2TM,1748.0,0.117,2.2,1.8
2020-21,Deni Avdija,WAS,1257.0,0.046,-3.1,-0.4
2020-21,Dennis Schröder,LAL,1956.0,0.093,-1.1,0.4
2020-21,Dennis Smith Jr.,2TM,420.0,0.07,0.4,0.3
2020-21,Denzel Valentine,CHI,1036.0,0.032,-2.7,-0.2
2020-21,Derrick Favors,UTA,1039.0,0.237,2.6,1.2
2020-21,Derrick Jones Jr.,POR,1318.0,0.089,-1.4,0.2
2020-21,Derrick Rose,2TM,1279.0,0.118,1.9,1.3
2020-21,Derrick White,SAS,1064.0,0.085,1.3,0.9
2020-21,Desmond Bane,MEM,1519.0,0.093,-0.8,0.5
2020-21,Devin Booker,PHO,2270.0,0.104,0.3,1.3
2020-21,Devin Cannady,ORL,74.0,0.057,-3.1,0.0
2020-21,Devin Vassell,SAS,1056.0,0.069,-1.5,0.1
2020-21,Devon Dotson,CHI,50.0,0.177,2.1,0.1
2020-21,Devontae Cacok,LAL,98.0,0.142,-1.0,0.0
2020-21,Devonte' Graham,CHO,1659.0,0.099,0.7,1.1
2020-21,Dewayne Dedmon,MIA,210.0,0.256,1.7,0.2
2020-21,Didi Louzada,NOP,56.0,-0.099,-9.6,-0.1
2020-21,Dillon Brooks,MEM,1997.0,0.033,-3.7,-0.9
2020-21,Domantas Sabonis,IND,2231.0,0.149,3.8,3.3
2020-21,Donovan Mitchell,UTA,1771.0,0.167,4.3,2.8
2020-21,Donta Hall,ORL,179.0,0.223,1.6,0.2
2020-21,Donte DiVincenzo,MIL,1814.0,0.095,0.2,1.0
2020-21,Dorian Finney-Smith,DAL,1921.0,0.11,0.1,1.0
2020-21,Doug McDermott,IND,1619.0,0.112,-0.6,0.6
2020-21,Draymond Green,GSW,1982.0,0.112,1.7,1.9
2020-21,Drew Eubanks,SAS,755.0,0.145,0.0,0.4
2020-21,Duncan Robinson,MIA,2262.0,0.079,-1.0,0.6
2020-21,Dwayne Bacon,ORL,1853.0,0.013,-5.1,-1.5
2020-21,Dwight Howard,PHI,1196.0,0.159,-1.5,0.1
2020-21,Dwight Powell,DAL,966.0,0.188,0.6,0.6
2020-21,Dylan Windler,CLE,513.0,0.045,-1.7,0.0
2020-21,Dāvis Bertāns,WAS,1464.0,0.101,-0.8,0.4
2020-21,E'Twaun Moore,PHO,389.0,0.049,-2.9,-0.1
2020-21,Ed Davis,MIN,299.0,0.135,-2.2,0.0
2020-21,Edmond Sumner,IND,861.0,0.077,-2.8,-0.2
2020-21,Elfrid Payton,NYK,1484.0,0.032,-3.0,-0.4
2020-21,Elijah Bryant,MIL,32.0,0.008,-7.3,0.0
2020-21,Elijah Hughes,UTA,64.0,-0.013,-2.8,0.0
2020-21,Enes Freedom,POR,1758.0,0.204,0.6,1.2
2020-21,Eric Bledsoe,NOP,2111.0,0.053,-2.0,0.0
2020-21,Eric Gordon,HOU,789.0,0.048,-1.0,0.2
2020-21,Eric Paschall,GSW,695.0,0.062,-2.7,-0.1
2020-21,Ersan İlyasova,UTA,148.0,0.122,-0.9,0.0
2020-21,Evan Fournier,2TM,1259.0,0.107,1.1,1.0
2020-21,Facundo Campazzo,DEN,1425.0,0.105,-0.6,0.5
2020-21,Frank Jackson,DET,738.0,0.076,-1.7,0.1
2020-21,Frank Kaminsky,PHO,715.0,0.133,1.3,0.6
2020-21,Frank Mason III,ORL,79.0,-0.018,-7.7,-0.1
2020-21,Frank Ntilikina,NYK,322.0,0.07,-1.7,0.0
2020-21,Fred VanVleet,TOR,1899.0,0.108,2.5,2.2
2020-21,Freddie Gillespie,TOR,392.0,0.116,-3.2,-0.1
2020-21,Furkan Korkmaz,PHI,1062.0,0.092,-0.1,0.5
2020-21,Gabe Vincent,MIA,655.0,0.011,-5.4,-0.6
2020-21,Gabriel Deck,OKC,212.0,0.12,-0.4,0.1
2020-21,Garrett Temple,CHI,1528.0,0.05,-3.0,-0.4
2020-21,Garrison Mathews,WAS,1038.0,0.108,-1.8,0.1
2020-21,Gary Clark,3TM,654.0,0.008,-4.9,-0.5
2020-21,Gary Harris,2TM,1080.0,0.033,-4.2,-0.6
2020-21,Gary Payton II,GSW,40.0,0.331,9.2,0.1
2020-21,Gary Trent Jr.,2TM,1802.0,0.045,-2.3,-0.1
2020-21,George Hill,2TM,672.0,0.1,-1.2,0.1
2020-21,Georges Niang,UTA,1154.0,0.108,-0.3,0.5
2020-21,Giannis Antetokounmpo,MIL,2013.0,0.244,9.0,5.6
2020-21,Glenn Robinson III,SAC,369.0,0.033,-4.0,-0.2
2020-21,Goga Bitadze,IND,561.0,0.129,-1.0,0.1
2020-21,Goran Dragić,MIA,1337.0,0.048,-2.3,-0.1
2020-21,Gordon Hayward,CHO,1496.0,0.114,1.6,1.4
2020-21,Gorgui Dieng,2TM,552.0,0.185,3.4,0.7
2020-21,Grant Riller,CHO,27.0,0.177,5.1,0.0
2020-21,Grant Williams,BOS,1138.0,0.046,-3.7,-0.5
2020-21,Grayson Allen,MEM,1259.0,0.101,-0.2,0.6
2020-21,Greg Whittington,DEN,12.0,-0.259,-17.2,0.0
2020-21,Hamidou Diallo,2TM,1226.0,0.063,-2.1,0.0
2020-21,Harrison Barnes,SAC,2102.0,0.103,0.2,1.1
2020-21,Harry Giles,POR,348.0,0.069,-2.9,-0.1
2020-21,Hassan Whiteside,SAC,546.0,0.081,-2.2,0.0
2020-21,Henry Ellenson,TOR,38.0,0.127,-1.8,0.0
2020-21,Ignas Brazdeikis,3TM,249.0,0.016,-5.3,-0.2
2020-21,Iman Shumpert,BRK,11.0,-0.212,-12.6,0.0
2020-21,Immanuel Quickley,NYK,1243.0,0.125,0.9,0.9
2020-21,Isaac Bonga,WAS,432.0,-0.001,-5.8,-0.4
2020-21,Isaac Okoro,CLE,2173.0,0.02,-5.1,-1.7
2020-21,Isaiah Hartenstein,2TM,559.0,0.134,-0.9,0.2
2020-21,Isaiah Joe,PHI,383.0,0.078,-3.0,-0.1
2020-21,Isaiah Roby,OKC,1425.0,0.043,-3.3,-0.5
2020-21,Isaiah Stewart,DET,1455.0,0.132,-1.1,0.3
2020-21,Isaiah Thomas,NOP,48.0,-0.179,-13.1,-0.1
2020-21,Ish Smith,WAS,924.0,0.056,-1.5,0.1
2020-21,Ivica Zubac,LAC,1609.0,0.206,1.0,1.2
2020-21,JJ Redick,2TM,723.0,0.045,-3.5,-0.3
2020-21,Ja Morant,MEM,2053.0,0.074,-0.4,0.8
2020-21,JaKarr Sampson,IND,316.0,0.044,-7.5,-0.4
2020-21,JaMychal Green,DEN,1120.0,0.11,-1.5,0.1
