Season,Team,PG_Team_G,PG_Team_MP,PG_Team_FG,PG_Team_FGA,PG_Team_FG%,PG_Team_3P,PG_Team_3PA,PG_Team_3P%,PG_Team_2P,PG_Team_2PA,PG_Team_2P%,PG_Team_FT,PG_Team_FTA,PG_Team_FT%,PG_Team_ORB,PG_Team_DRB,PG_Team_TRB,PG_Team_AST,PG_Team_STL,PG_Team_BLK,PG_Team_TOV,PG_Team_PF,PG_Team_PTS,PG_Opp_G,PG_Opp_MP,PG_Opp_FG,PG_Opp_FGA,PG_Opp_FG%,PG_Opp_3P,PG_Opp_3PA,PG_Opp_3P%,PG_Opp_2P,PG_Opp_2PA,PG_Opp_2P%,PG_Opp_FT,PG_Opp_FTA,PG_Opp_FT%,PG_Opp_ORB,PG_Opp_DRB,PG_Opp_TRB,PG_Opp_AST,PG_Opp_STL,PG_Opp_BLK,PG_Opp_TOV,PG_Opp_PF,PG_Opp_PTS,Tot_Team_G,Tot_Team_MP,Tot_Team_FG,Tot_Team_FGA,Tot_Team_FG%,Tot_Team_3P,Tot_Team_3PA,Tot_Team_3P%,Tot_Team_2P,Tot_Team_2PA,Tot_Team_2P%,Tot_Team_FT,Tot_Team_FTA,Tot_Team_FT%,Tot_Team_ORB,Tot_Team_DRB,Tot_Team_TRB,Tot_Team_AST,Tot_Team_STL,Tot_Team_BLK,Tot_Team_TOV,Tot_Team_PF,Tot_Team_PTS,Tot_Opp_G,Tot_Opp_MP,Tot_Opp_FG,Tot_Opp_FGA,Tot_Opp_FG%,Tot_Opp_3P,Tot_Opp_3PA,Tot_Opp_3P%,Tot_Opp_2P,Tot_Opp_2PA,Tot_Opp_2P%,Tot_Opp_FT,Tot_Opp_FTA,Tot_Opp_FT%,Tot_Opp_ORB,Tot_Opp_DRB,Tot_Opp_TRB,Tot_Opp_AST,Tot_Opp_STL,Tot_Opp_BLK,Tot_Opp_TOV,Tot_Opp_PF,Tot_Opp_PTS,Adv_Age,Adv_W,Adv_L,Adv_PW,Adv_PL,Adv_MOV,Adv_SOS,Adv_SRS,Adv_ORtg,Adv_DRtg,Adv_NRtg,Adv_Pace,Adv_FTr,Adv_3PAr,Adv_TS%,Adv_Offense Four Factors_eFG%,Adv_Offense Four Factors_TOV%,Adv_Offense Four Factors_ORB%,Adv_Offense Four Factors_FT/FGA,Adv_Defense Four Factors_eFG%,Adv_Defense Four Factors_TOV%,Adv_Defense Four Factors_DRB%,Adv_Defense Four Factors_FT/FGA,Adv_Arena,Adv_Attend.,Adv_Attend./G
2022-23,Memphis Grizzlies,82,241.2,43.7,92.1,0.475,12.0,34.2,0.351,31.7,57.9,0.548,17.5,23.8,0.733,12.0,34.6,46.6,26.0,8.3,5.8,13.6,20.0,116.9,82,241.2,40.7,89.8,0.453,13.0,36.6,0.355,27.7,53.3,0.521,18.5,23.5,0.787,11.0,33.4,44.4,26.4,6.8,5.2,15.1,20.0,113.0,82,19780,3585,7551,0.475,985,2807,0.351,2600,4744,0.548,1432,1954,0.733,988,2835,3823,2135,680,473,1116,1643,9587,82,19780,3340,7365,0.453,1065,2998,0.355,2275,4367,0.521,1519,1931,0.787,902,2738,3640,2167,559,427,1240,1644,9264,24.4,51.0,31.0,51,31,3.94,-0.34,3.6,115.1,111.2,3.9,101.1,0.259,0.372,0.57,0.54,11.7,26.5,0.19,0.526,13.1,75.9,0.206,FedEx Forum,707836.0,17264.0
2022-23,Miami Heat,82,241.5,39.2,85.3,0.46,12.0,34.8,0.344,27.3,50.5,0.54,19.1,23.0,0.831,9.7,30.9,40.6,23.8,8.0,3.0,13.5,18.5,109.5,82,241.5,40.1,83.2,0.482,13.1,35.8,0.367,27.0,47.4,0.569,16.5,21.1,0.781,8.9,33.0,41.8,25.6,7.0,3.8,15.7,20.0,109.8,82,19805,3215,6991,0.46,980,2852,0.344,2235,4139,0.54,1567,1885,0.831,796,2533,3329,1955,655,243,1106,1516,8977,82,19805,3288,6822,0.482,1077,2933,0.367,2211,3889,0.569,1350,1728,0.781,729,2702,3431,2097,571,309,1288,1643,9003,27.7,44.0,38.0,40,42,-0.32,0.18,-0.13,113.0,113.3,-0.3,96.3,0.27,0.408,0.574,0.53,12.4,22.8,0.224,0.561,14.5,77.7,0.198,Kaseya Center,807190.0,19688.0
2022-23,Milwaukee Bucks,82,241.8,42.7,90.4,0.473,14.8,40.3,0.368,27.9,50.1,0.557,16.6,22.4,0.743,11.1,37.5,48.6,25.8,6.4,4.9,14.6,18.1,116.9,82,241.8,42.5,93.2,0.456,12.1,34.1,0.354,30.4,59.1,0.514,16.3,21.0,0.776,10.7,33.5,44.2,23.9,7.0,3.9,11.8,19.0,113.3,82,19830,3504,7411,0.473,1217,3306,0.368,2287,4105,0.557,1364,1837,0.743,914,3074,3988,2115,521,403,1199,1481,9589,82,19830,3483,7644,0.456,991,2799,0.354,2492,4845,0.514,1334,1719,0.776,879,2744,3623,1963,578,323,970,1557,9291,29.8,58.0,24.0,50,32,3.63,-0.02,3.61,115.4,111.9,3.5,100.5,0.248,0.446,0.583,0.555,12.7,25.0,0.184,0.52,10.4,77.8,0.175,Fiserv Forum,718786.0,17531.0
2022-23,Minnesota Timberwolves,82,241.8,42.9,87.4,0.49,12.2,33.3,0.365,30.7,54.1,0.568,17.9,23.7,0.755,9.1,32.8,41.9,26.2,8.0,5.4,15.3,21.6,115.8,82,241.8,41.8,88.7,0.471,12.3,33.3,0.369,29.5,55.5,0.532,19.9,26.0,0.766,11.3,33.3,44.7,25.0,8.2,4.1,15.4,20.2,115.8,82,19830,3515,7167,0.49,997,2731,0.365,2518,4436,0.568,1467,1942,0.755,749,2686,3435,2145,657,444,1258,1768,9494,82,19830,3428,7277,0.471,1007,2728,0.369,2421,4549,0.532,1634,2133,0.766,928,2734,3662,2051,674,336,1262,1654,9497,25.8,42.0,40.0,41,41,-0.04,-0.18,-0.22,113.7,113.8,-0.1,101.0,0.271,0.381,0.592,0.56,13.6,21.5,0.205,0.54,13.3,74.3,0.225,Target Center,687510.0,16769.0
2022-23,New Orleans Pelicans,82,242.1,42.0,87.6,0.48,11.0,30.1,0.364,31.1,57.5,0.541,19.3,24.4,0.793,10.6,33.1,43.7,25.9,8.3,4.1,14.6,20.5,114.4,82,242.1,40.9,86.6,0.472,12.2,36.0,0.339,28.7,50.6,0.567,18.4,23.6,0.779,9.7,32.1,41.8,24.9,7.3,4.7,15.0,20.4,112.5,82,19855,3447,7180,0.48,899,2468,0.364,2548,4712,0.541,1585,2000,0.793,866,2717,3583,2122,681,337,1196,1678,9378,82,19855,3357,7105,0.472,1002,2953,0.339,2355,4152,0.567,1507,1935,0.779,792,2634,3426,2044,600,386,1228,1673,9223,25.9,42.0,40.0,46,36,1.89,-0.26,1.63,114.4,112.5,1.9,99.1,0.279,0.344,0.582,0.543,12.9,24.7,0.221,0.543,13.4,77.4,0.212,Smoothie King Center,687691.0,16773.0
2022-23,New York Knicks,82,243.4,42.0,89.4,0.47,12.6,35.7,0.354,29.4,53.6,0.547,19.4,25.5,0.761,12.6,34.0,46.6,22.9,6.4,4.1,13.0,20.3,116.0,82,243.4,40.8,88.2,0.462,13.0,36.5,0.357,27.7,51.7,0.537,18.5,23.7,0.782,10.1,31.9,42.0,25.1,6.0,4.5,12.7,20.7,113.1,82,19955,3444,7328,0.47,1037,2930,0.354,2407,4398,0.547,1589,2087,0.761,1031,2790,3821,1880,527,340,1065,1666,9514,82,19955,3343,7229,0.462,1068,2992,0.357,2275,4237,0.537,1520,1943,0.782,830,2617,3447,2062,496,370,1044,1694,9274,24.5,47.0,35.0,48,34,2.93,0.06,2.99,117.8,114.8,3.0,97.1,0.285,0.4,0.577,0.541,11.4,28.3,0.217,0.536,11.4,77.1,0.21,Madison Square Garden (IV),795110.0,19393.0
2022-23,Oklahoma City Thunder,82,242.1,43.1,92.6,0.465,12.1,34.1,0.356,31.0,58.5,0.53,19.2,23.7,0.809,11.4,32.3,43.6,24.4,8.2,4.2,13.0,21.0,117.5,82,242.1,41.9,88.4,0.474,12.9,36.0,0.358,29.0,52.4,0.553,19.6,25.5,0.771,12.0,34.6,46.6,25.9,7.0,5.5,16.8,20.4,116.4,82,19855,3533,7590,0.465,995,2797,0.356,2538,4793,0.53,1572,1944,0.809,934,2645,3579,2002,676,341,1069,1722,9633,82,19855,3437,7252,0.474,1059,2955,0.358,2378,4297,0.553,1611,2090,0.771,982,2841,3823,2126,572,454,1375,1675,9544,22.8,40.0,42.0,44,38,1.09,-0.12,0.96,115.2,114.2,1.0,101.1,0.256,0.369,0.57,0.531,11.2,24.7,0.207,0.547,14.4,72.9,0.222,Paycom Center,636903.0,15534.0
2022-23,Orlando Magic,82,241.2,40.5,86.3,0.47,10.8,31.1,0.346,29.8,55.2,0.539,19.6,25.0,0.784,10.2,33.1,43.2,23.2,7.4,4.7,15.1,20.1,111.4,82,241.2,41.3,86.9,0.476,13.0,37.0,0.351,28.4,50.0,0.567,18.3,23.0,0.796,9.5,32.5,42.0,25.9,7.7,5.1,14.7,20.5,114.0,82,19780,3323,7074,0.47,883,2551,0.346,2440,4523,0.539,1607,2050,0.784,833,2713,3546,1906,603,382,1236,1652,9136,82,19780,3389,7127,0.476,1064,3030,0.351,2325,4097,0.567,1504,1890,0.796,779,2669,3448,2122,634,415,1204,1681,9346,23.1,34.0,48.0,35,47,-2.56,0.17,-2.39,111.6,114.2,-2.6,99.3,0.29,0.361,0.573,0.532,13.4,23.8,0.227,0.55,13.1,77.7,0.211,Amway Center,728405.0,17766.0
2022-23,Philadelphia 76ers,82,242.4,40.8,83.8,0.487,12.6,32.6,0.387,28.2,51.2,0.551,21.0,25.1,0.835,8.7,32.2,40.9,25.2,7.7,4.7,13.7,20.4,115.2,82,242.4,40.4,85.4,0.473,11.6,33.4,0.348,28.8,52.1,0.553,18.5,23.7,0.781,9.5,31.6,41.2,24.2,6.6,4.6,14.3,19.6,110.9,82,19880,3347,6870,0.487,1035,2675,0.387,2312,4195,0.551,1719,2058,0.835,715,2641,3356,2063,635,389,1121,1675,9448,82,19880,3312,7005,0.473,952,2735,0.348,2360,4270,0.553,1518,1943,0.781,782,2593,3375,1986,540,380,1171,1607,9094,28.2,54.0,28.0,52,30,4.32,0.06,4.37,117.7,113.3,4.4,96.9,0.3,0.389,0.608,0.563,12.6,21.6,0.25,0.541,13.0,77.2,0.217,Wells Fargo Center,839261.0,20470.0
2022-23,Phoenix Suns,82,241.2,42.1,90.1,0.467,12.2,32.6,0.374,29.9,57.5,0.52,17.2,21.7,0.793,11.8,32.4,44.2,27.3,7.1,5.3,13.5,21.2,113.6,82,241.2,40.0,85.9,0.466,11.4,32.0,0.357,28.6,53.9,0.53,20.1,25.6,0.786,10.2,32.6,42.9,23.4,7.2,4.0,14.4,19.9,111.6,82,19780,3453,7388,0.467,1001,2674,0.374,2452,4714,0.52,1412,1781,0.793,971,2657,3628,2235,585,432,1110,1739,9319,82,19780,3280,7044,0.466,938,2628,0.357,2342,4416,0.53,1651,2101,0.786,840,2676,3516,1915,588,327,1183,1629,9149,28.1,45.0,37.0,46,36,2.07,0.01,2.08,115.1,113.0,2.1,98.2,0.241,0.362,0.57,0.535,12.0,26.6,0.191,0.532,12.9,76.0,0.234,Footprint Center,699911.0,17071.0
2022-23,Portland Trail Blazers,82,240.6,40.5,85.4,0.474,12.9,35.3,0.365,27.6,50.1,0.55,19.6,24.6,0.796,9.4,31.1,40.5,24.2,6.7,4.6,14.5,20.0,113.4,82,240.6,43.0,87.5,0.491,12.5,33.1,0.379,30.4,54.4,0.559,19.0,24.1,0.787,10.5,32.8,43.2,27.0,7.8,4.3,13.5,20.5,117.4,82,19730,3317,7001,0.474,1056,2893,0.365,2261,4108,0.55,1609,2021,0.796,774,2551,3325,1981,553,376,1185,1643,9299,82,19730,3522,7176,0.491,1029,2717,0.379,2493,4459,0.559,1555,1977,0.787,857,2686,3543,2214,640,352,1108,1679,9628,25.1,33.0,49.0,31,51,-4.01,0.05,-3.96,114.8,118.8,-4.0,98.6,0.289,0.413,0.589,0.549,13.1,22.4,0.23,0.563,12.1,74.9,0.217,Moda Center,767374.0,18716.0
2022-23,Sacramento Kings,82,241.8,43.6,88.2,0.494,13.8,37.3,0.369,29.8,50.9,0.586,19.8,25.1,0.79,9.5,32.9,42.5,27.3,7.0,3.4,13.5,19.7,120.7,82,241.8,43.8,88.9,0.492,12.5,33.4,0.373,31.3,55.5,0.564,18.1,23.0,0.787,9.7,32.5,42.2,26.7,7.3,4.2,14.2,20.9,118.1,82,19830,3573,7232,0.494,1128,3060,0.369,2445,4172,0.586,1624,2055,0.79,782,2699,3481,2237,574,275,1106,1616,9898,82,19830,3589,7288,0.492,1022,2740,0.373,2567,4548,0.564,1481,1882,0.787,795,2665,3460,2187,598,341,1165,1711,9681,25.4,48.0,34.0,47,35,2.65,-0.35,2.3,119.4,116.8,2.6,100.3,0.284,0.423,0.608,0.572,12.0,22.7,0.225,0.563,12.6,77.2,0.203,Golden 1 Center,715491.0,17451.0
2022-23,San Antonio Spurs,82,242.1,43.1,92.6,0.465,11.1,32.2,0.345,32.0,60.4,0.529,15.8,21.2,0.743,11.8,31.9,43.7,27.2,7.0,3.9,15.3,19.9,113.0,82,242.1,46.1,91.0,0.507,12.6,32.3,0.391,33.5,58.6,0.571,18.2,23.7,0.77,10.7,34.3,45.0,26.8,8.1,5.3,13.8,18.5,123.1,82,19855,3533,7593,0.465,911,2640,0.345,2622,4953,0.529,1292,1739,0.743,965,2619,3584,2232,572,322,1253,1630,9269,82,19855,3780,7460,0.507,1036,2651,0.391,2744,4809,0.571,1496,1942,0.77,877,2811,3688,2198,665,431,1135,1516,10092,23.9,22.0,60.0,19,63,-10.04,0.22,-9.82,110.2,120.0,-9.8,101.6,0.229,0.348,0.554,0.525,13.0,25.6,0.17,0.576,12.0,74.9,0.201,AT&T Center,694434.0,15508.0
2022-23,Toronto Raptors,82,241.5,41.9,91.3,0.459,10.7,32.0,0.335,31.1,59.3,0.525,18.4,23.4,0.784,12.7,30.3,43.0,23.9,9.4,5.2,11.7,20.0,112.9,82,241.5,40.4,82.3,0.491,12.2,32.6,0.374,28.2,49.7,0.567,18.4,23.1,0.797,9.2,33.0,42.3,26.2,6.0,4.6,16.7,19.6,111.4,82,19805,3434,7489,0.459,880,2626,0.335,2554,4863,0.525,1506,1922,0.784,1043,2485,3528,1961,772,424,956,1641,9254,82,19805,3312,6752,0.491,1001,2676,0.374,2311,4076,0.567,1508,1893,0.797,757,2709,3466,2148,492,376,1367,1604,9133,25.8,41.0,41.0,45,37,1.48,0.12,1.59,115.5,114.0,1.5,97.1,0.257,0.351,0.555,0.517,10.3,27.8,0.201,0.565,15.3,76.7,0.223,Scotiabank Arena,811261.0,19787.0
2022-23,Utah Jazz,82,241.5,42.5,89.8,0.473,13.3,37.8,0.353,29.2,52.0,0.56,18.7,23.8,0.786,11.8,34.1,45.9,26.0,6.1,5.2,15.4,20.5,117.1,82,241.5,43.4,91.6,0.473,12.5,34.5,0.361,30.9,57.1,0.54,18.8,24.3,0.776,11.2,32.2,43.5,25.0,7.8,4.9,12.6,20.5,118.0,82,19805,3485,7365,0.473,1094,3099,0.353,2391,4266,0.56,1536,1955,0.786,968,2794,3762,2129,500,429,1259,1679,9600,82,19805,3555,7515,0.473,1023,2830,0.361,2532,4685,0.54,1544,1989,0.776,919,2644,3563,2047,639,405,1030,1679,9677,26.5,37.0,45.0,39,43,-0.94,-0.09,-1.03,115.8,116.7,-0.9,100.5,0.265,0.421,0.584,0.547,13.3,26.8,0.209,0.541,10.9,75.2,0.205,Vivint Arena,728240.0,17762.0
2022-23,Washington Wizards,82,240.9,42.1,86.9,0.485,11.3,31.7,0.356,30.9,55.2,0.559,17.6,22.4,0.785,9.4,34.2,43.6,25.4,6.8,5.2,14.1,18.8,113.2,82,240.9,42.5,89.8,0.473,12.0,32.8,0.366,30.5,57.0,0.534,17.5,21.9,0.798,10.8,32.3,43.0,24.8,7.1,5.0,12.3,19.4,114.4,82,19755,3456,7127,0.485,925,2601,0.356,2531,4526,0.559,1442,1838,0.785,774,2804,3578,2083,561,424,1158,1539,9279,82,19755,3481,7363,0.473,984,2688,0.366,2497,4675,0.534,1432,1794,0.798,883,2645,3528,2035,581,406,1008,1590,9378,26.2,35.0,47.0,38,44,-1.21,0.15,-1.06,114.4,115.6,-1.2,98.6,0.258,0.365,0.585,0.55,12.7,22.6,0.202,0.54,11.0,76.1,0.194,Capital One Arena,710481.0,17329.0
2023-24,Atlanta Hawks,82,242.1,43.0,92.5,0.465,13.7,37.7,0.364,29.3,54.8,0.535,18.5,23.2,0.797,12.5,32.2,44.7,26.6,7.5,4.5,13.5,18.6,118.3,82,242.1,44.6,90.2,0.495,14.0,36.4,0.384,30.6,53.7,0.57,17.3,21.8,0.792,10.6,33.6,44.2,28.2,7.8,5.6,14.1,19.4,120.5,82,19855,3529,7584,0.465,1125,3092,0.364,2404,4492,0.535,1520,1906,0.797,1024,2639,3663,2180,615,369,1110,1522,9703,82,19855,3659,7394,0.495,1147,2987,0.384,2512,4407,0.57,1417,1790,0.792,870,2758,3628,2314,638,461,1158,1594,9882,26.2,36.0,46.0,36,46,-2.18,-0.19,-2.38,117.2,119.4,-2.2,100.1,0.251,0.408,0.576,0.539,11.6,27.1,0.2,0.572,12.4,75.2,0.192,State Farm Arena,696418.0,16986.0
2023-24,Boston Celtics,82,241.8,43.9,90.2,0.487,16.5,42.5,0.388,27.4,47.7,0.575,16.3,20.2,0.807,10.7,35.6,46.3,26.9,6.8,6.6,11.9,16.2,120.6,82,241.8,41.5,91.6,0.453,12.9,36.7,0.352,28.6,55.0,0.52,13.3,17.3,0.768,11.1,32.3,43.3,24.9,6.2,3.7,12.0,17.3,109.2,82,19830,3601,7396,0.487,1351,3482,0.388,2250,3914,0.575,1334,1654,0.807,876,2923,3799,2207,557,538,979,1326,9887,82,19830,3403,7515,0.453,1059,3008,0.352,2344,4507,0.52,1092,1422,0.768,907,2645,3552,2042,510,304,986,1416,8957,28.2,64.0,18.0,66,16,11.34,-0.6,10.75,123.2,111.6,11.6,97.2,0.224,0.471,0.609,0.578,10.8,24.9,0.18,0.523,10.8,76.3,0.145,TD Garden,785396.0,19156.0
2023-24,Brooklyn Nets,82,241.5,40.7,89.1,0.456,13.3,36.7,0.362,27.4,52.4,0.522,15.8,20.9,0.756,11.4,32.6,44.1,25.6,6.8,5.2,13.1,18.5,110.4,82,241.5,41.6,88.5,0.47,13.0,34.9,0.372,28.6,53.5,0.534,17.1,21.2,0.807,10.3,34.0,44.3,25.5,6.9,5.0,12.6,18.2,113.3,82,19805,3334,7307,0.456,1089,3010,0.362,2245,4297,0.522,1293,1711,0.756,938,2675,3613,2102,556,424,1076,1516,9050,82,19805,3410,7255,0.47,1066,2865,0.372,2344,4390,0.534,1401,1736,0.807,843,2788,3631,2088,563,409,1035,1496,9287,26.1,32.0,50.0,34,48,-2.89,-0.13,-3.02,113.2,116.1,-2.9,96.9,0.234,0.412,0.561,0.531,11.8,25.2,0.177,0.543,11.4,76.0,0.193,Barclays Center,720291.0,17568.0
2023-24,Charlotte Hornets,82,240.6,40.0,87.0,0.46,12.1,34.0,0.355,28.0,53.0,0.528,14.5,18.4,0.786,9.3,31.0,40.3,24.8,6.9,4.5,13.8,18.0,106.6,82,240.6,43.4,87.7,0.494,13.6,36.2,0.377,29.7,51.5,0.577,16.5,20.7,0.796,10.6,34.8,45.4,28.7,7.1,4.8,13.6,17.5,116.8,82,19730,3281,7133,0.46,989,2788,0.355,2292,4345,0.528,1189,1512,0.786,765,2538,3303,2033,562,371,1129,1472,8740,82,19730,3555,7191,0.494,1118,2965,0.377,2437,4226,0.577,1352,1699,0.796,867,2853,3720,2356,582,396,1117,1432,9580,25.1,21.0,61.0,18,64,-10.24,0.13,-10.12,109.3,119.8,-10.5,97.3,0.212,0.391,0.56,0.529,12.6,21.1,0.167,0.572,12.3,74.5,0.188,Spectrum Center,674400.0,16449.0
2023-24,Chicago Bulls,82,243.7,42.0,89.5,0.47,11.5,32.1,0.358,30.6,57.4,0.532,16.7,21.1,0.791,11.2,32.6,43.8,25.0,7.8,4.8,12.2,18.8,112.3,82,243.7,41.1,87.0,0.473,14.6,39.5,0.37,26.5,47.5,0.558,16.9,21.8,0.776,10.1,33.3,43.4,27.9,6.8,4.9,14.0,18.8,113.7,82,19980,3448,7339,0.47,941,2630,0.358,2507,4709,0.532,1369,1731,0.791,916,2677,3593,2048,638,394,1004,1541,9206,82,19980,3370,7131,0.473,1196,3235,0.37,2174,3896,0.558,1388,1789,0.776,829,2729,3558,2287,555,404,1147,1538,9324,28.1,39.0,43.0,37,45,-1.44,-0.33,-1.77,114.9,116.3,-1.4,96.3,0.236,0.358,0.568,0.534,11.0,25.1,0.187,0.556,12.7,76.4,0.195,United Center,845620.0,20625.0
2023-24,Cleveland Cavaliers,82,241.5,41.8,87.2,0.479,13.5,36.8,0.367,28.3,50.4,0.561,15.6,20.4,0.765,9.8,33.4,43.3,28.0,7.4,4.6,13.6,17.5,112.6,82,241.5,40.5,87.5,0.463,12.5,33.8,0.371,28.0,53.7,0.521,16.6,21.0,0.791,10.0,32.6,42.7,25.3,7.7,5.0,13.6,18.7,110.2,82,19805,3425,7148,0.479,1108,3016,0.367,2317,4132,0.561,1278,1671,0.765,807,2742,3549,2299,605,380,1112,1436,9236,82,19805,3323,7176,0.463,1029,2773,0.371,2294,4403,0.521,1363,1724,0.791,823,2676,3499,2071,632,411,1115,1536,9038,26.2,48.0,34.0,47,35,2.41,-0.44,1.98,115.2,112.7,2.5,97.2,0.234,0.422,0.586,0.557,12.4,23.2,0.179,0.535,12.3,76.9,0.19,Rocket Mortgage Fieldhouse,793167.0,19432.0
2023-24,Dallas Mavericks,82,240.3,43.1,89.7,0.481,14.6,39.5,0.369,28.5,50.1,0.569,17.0,22.5,0.758,9.7,33.2,42.9,25.7,6.9,5.0,12.5,18.3,117.9,82,240.3,43.0,90.4,0.475,13.1,35.6,0.368,29.8,54.8,0.545,16.6,21.6,0.77,10.9,34.1,45.1,27.5,7.4,4.0,13.7,20.3,115.6,82,19705,3535,7352,0.481,1197,3242,0.369,2338,4110,0.569,1397,1842,0.758,797,2724,3521,2106,563,406,1027,1500,9664,82,19705,3522,7413,0.475,1075,2921,0.368,2447,4492,0.545,1364,1772,0.77,896,2800,3696,2258,603,331,1127,1667,9483,26.5,50.0,32.0,46,36,2.21,0.09,2.3,117.6,115.4,2.2,100.1,0.251,0.441,0.592,0.562,11.2,22.2,0.19,0.548,12.1,75.2,0.184,American Airlines Center,828897.0,20217.0
2023-24,Denver Nuggets,82,240.3,44.0,88.8,0.496,11.7,31.2,0.374,32.3,57.5,0.562,15.1,19.9,0.762,10.7,33.7,44.4,29.5,7.1,5.6,12.6,18.2,114.9,82,240.3,40.6,87.9,0.462,11.2,31.5,0.355,29.4,56.4,0.522,17.1,22.2,0.772,10.9,31.4,42.3,25.7,7.0,4.8,12.4,17.9,109.6,82,19705,3610,7279,0.496,958,2560,0.374,2652,4719,0.562,1240,1628,0.762,881,2763,3644,2415,585,457,1036,1489,9418,82,19705,3332,7210,0.462,919,2587,0.355,2413,4623,0.522,1404,1819,0.772,894,2573,3467,2108,578,394,1014,1467,8987,27.1,57.0,25.0,54,28,5.26,-0.03,5.23,118.5,113.0,5.5,96.8,0.224,0.352,0.589,0.562,11.5,25.5,0.17,0.526,11.2,75.6,0.195,Ball Arena,807062.0,19684.0
2023-24,Detroit Pistons,82,240.9,40.9,88.2,0.463,11.0,31.7,0.348,29.8,56.5,0.528,17.0,21.7,0.785,10.5,32.8,43.3,25.5,6.5,4.7,15.2,20.6,109.9,82,240.9,43.6,89.0,0.49,12.1,32.7,0.37,31.5,56.3,0.56,19.6,24.5,0.8,9.6,33.5,43.1,27.0,8.9,6.0,12.4,17.8,119.0,82,19755,3353,7236,0.463,906,2602,0.348,2447,4634,0.528,1398,1780,0.785,861,2692,3553,2088,531,384,1248,1688,9010,82,19755,3578,7301,0.49,991,2682,0.37,2587,4619,0.56,1610,2013,0.8,791,2745,3536,2216,727,490,1019,1457,9757,23.8,14.0,68.0,20,62,-9.11,0.05,-9.06,109.7,118.8,-9.1,99.8,0.246,0.36,0.562,0.526,13.5,23.9,0.193,0.558,11.1,77.3,0.221,Little Caesars Arena,726378.0,18159.0
2023-24,Golden State Warriors,82,241.8,43.7,91.6,0.477,14.8,38.9,0.38,28.9,52.7,0.548,15.6,20.0,0.78,12.1,34.6,46.7,29.3,7.0,4.6,14.3,19.5,117.8,82,241.8,42.1,90.4,0.466,13.3,37.0,0.359,28.8,53.5,0.539,17.7,22.4,0.788,10.9,32.0,42.9,26.7,7.7,5.0,13.0,17.9,115.2,82,19830,3582,7515,0.477,1211,3191,0.38,2371,4324,0.548,1282,1644,0.78,996,2834,3830,2402,572,377,1174,1598,9657,82,19830,3453,7415,0.466,1088,3030,0.359,2365,4385,0.539,1449,1840,0.788,892,2627,3519,2187,633,407,1067,1471,9443,28.4,46.0,36.0,47,35,2.61,0.16,2.77,117.8,115.2,2.6,99.2,0.219,0.425,0.586,0.557,12.5,27.5,0.171,0.539,11.5,76.1,0.195,Chase Center,740624.0,18064.0
2023-24,Houston Rockets,82,242.1,41.8,91.0,0.459,12.7,36.1,0.352,29.0,54.8,0.53,18.1,23.4,0.773,11.5,34.0,45.5,24.8,7.8,4.6,12.7,20.8,114.3,82,242.1,40.8,88.1,0.463,12.3,35.4,0.348,28.4,52.7,0.54,19.3,25.2,0.767,10.7,34.2,44.9,24.4,7.3,5.9,13.8,19.6,113.2,82,19855,3425,7459,0.459,1043,2964,0.352,2382,4495,0.53,1482,1916,0.773,940,2787,3727,2035,639,375,1045,1702,9375,82,19855,3344,7226,0.463,1012,2904,0.348,2332,4322,0.54,1583,2065,0.767,878,2803,3681,1997,597,482,1132,1609,9283,25.1,41.0,41.0,44,38,1.12,0.12,1.24,114.5,113.4,1.1,99.0,0.257,0.397,0.565,0.529,11.2,25.1,0.199,0.533,12.2,76.0,0.219,Toyota Center,720045.0,17562.0
2023-24,Indiana Pacers,82,240.3,47.0,92.7,0.507,13.2,35.3,0.374,33.8,57.4,0.589,16.1,20.5,0.782,10.1,31.4,41.5,30.8,7.7,5.9,12.9,21.4,123.3,82,240.3,44.5,89.8,0.496,10.7,29.3,0.365,33.9,60.5,0.56,20.5,26.0,0.787,11.0,32.4,43.4,24.6,6.6,5.4,13.9,18.3,120.2,82,19705,3855,7599,0.507,1082,2891,0.374,2773,4708,0.589,1318,1685,0.782,827,2578,3405,2522,631,481,1059,1756,10110,82,19705,3653,7361,0.496,877,2404,0.365,2776,4957,0.56,1677,2130,0.787,901,2654,3555,2020,543,440,1142,1501,9860,25.3,47.0,35.0,48,34,3.05,-0.3,2.75,121.0,118.0,3.0,101.7,0.222,0.38,0.606,0.578,11.3,23.8,0.173,0.556,12.1,74.1,0.228,Gainbridge Fieldhouse,677554.0,16526.0
